CustomerID,Age,Tenure,CreditScore,Balance,MonthlyCharges,NumProducts,HasCreditCard,IsActiveMember,Country,Gender,CustomerType,Churn
5640,58,50,605,30.847653020785643,202.89309277626458,3,1,1,France,Male,Premium,0
5641,46,4,490,25.23148961016669,627.8065351894008,1,1,1,France,Male,Regular,0
5642,21,54,656,86.93214798896773,50.0,1,1,1,France,Male,Regular,0
5643,22,19,756,115.27803530134825,534.3476813081379,3,1,0,France,Male,Regular,0
5644,28,23,748,118.76486964830748,293.01368545886464,2,1,1,Germany,Male,Premium,0
5645,73,35,367,23.5113277479188,333.47866497508807,4,1,1,France,Male,Regular,0
5646,68,33,766,18.167368248117857,675.7022669804586,1,1,1,Spain,Female,Regular,0
5647,38,53,659,29.813479712152063,347.9027236822955,2,1,1,France,Male,Regular,0
5648,52,33,686,21.078680760647277,555.969441134509,1,1,1,Spain,Male,Regular,0
5649,29,16,427,63.44352159773846,372.12172733388786,1,1,1,Germany,Female,Regular,0
5650,43,7,784,12.012644787882005,554.4090688629534,1,1,1,Germany,Female,Regular,1
5651,68,17,543,53.747339545647144,67.78883061933811,3,1,1,France,Female,Regular,0
5652,36,54,318,130.85625365122436,1059.9320144067926,3,0,1,Spain,Female,Regular,0
5653,62,52,695,16.419201604388743,178.6862901423191,1,1,1,France,Female,Regular,0
5654,77,49,528,56.48821823780356,136.67498792156192,4,1,0,Germany,Male,Regular,0
5655,24,71,667,7.748616288473169,2000.0,2,1,1,Spain,Male,Regular,0
5656,64,46,357,6.470363545708302,460.4135615687405,1,1,1,Spain,Male,Regular,1
5657,72,26,580,6.144806153003372,682.9322906632018,2,1,0,France,Female,Regular,1
5658,24,15,401,7.4556461075222735,397.4962529402225,1,1,1,Spain,Female,Regular,0
5659,43,10,347,12.17782872543031,719.2528646312169,2,1,0,Germany,Female,Premium,1
5660,57,19,358,41.37171385876002,794.1921357817132,4,0,1,France,Male,Premium,0
5661,22,65,460,72.83276166942662,704.9718925498114,2,0,1,France,Female,Regular,0
5662,38,46,402,6.782798036718206,917.9217819865427,1,1,0,France,Female,Regular,0
5663,31,18,711,102.01678813760995,533.5642052315732,4,0,1,Germany,Female,Regular,0
5664,21,54,482,92.48519994723162,1007.3344470590929,1,1,0,Germany,Male,Regular,1
5665,40,36,716,64.98529186820124,498.88503180451636,1,1,1,Germany,Male,Regular,0
5666,59,53,415,27.75331508089115,256.7984499333596,3,0,0,France,Female,Premium,0
5667,37,5,698,0.07792242879516534,90.27435261898324,2,1,1,Spain,Female,Premium,0
5668,32,16,736,66.35694160995882,238.98035357250765,1,0,0,France,Female,Regular,1
5669,67,3,617,105.59251165672572,1292.12750377928,4,0,1,Germany,Female,Regular,0
5670,69,54,549,20.419948596931523,495.3117462700717,4,1,1,France,Female,Premium,0
5671,62,33,746,63.2902049935917,384.1901772869749,4,0,1,France,Male,Regular,0
5672,46,30,796,3.202804642175826,880.7331597640108,3,1,0,France,Male,Premium,1
5673,25,6,642,61.80670243518188,779.5701384779012,1,1,1,France,Male,Regular,0
5674,58,2,726,3.537677502656728,1150.4166325688136,4,1,0,France,Male,Regular,0
5675,65,46,539,44.23794821588761,100.27587824239859,3,0,1,France,Female,Regular,0
5676,36,1,358,45.50962891024966,1919.257484112444,4,1,0,France,Female,Regular,0
5677,65,24,826,17.98802456910008,1338.5144434881954,3,1,1,France,Female,Regular,0
5678,56,58,502,4.121425288046421,66.02585336234785,2,0,0,Spain,Male,Regular,1
5679,63,23,765,149.12577477402087,158.01069481048773,1,0,1,Germany,Female,Regular,0
5680,45,14,595,38.34801870235518,762.0706985462015,4,1,1,France,Male,Premium,0
5681,63,19,586,43.346242045248744,372.1639805345551,3,1,0,Spain,Female,Regular,1
5682,74,53,372,47.728310169416936,443.23949693521195,1,1,0,Germany,Male,Regular,0
5683,44,6,822,110.84235950090529,228.06593079202904,2,1,0,Germany,Male,Regular,1
5684,21,19,636,3.107370149516025,478.11288864484203,3,1,0,Spain,Female,Premium,1
5685,75,19,617,111.88097433439125,203.54132408942183,4,1,1,Germany,Female,Premium,0
5686,32,61,502,13.700564484972436,447.21416536162,1,1,1,Germany,Female,Regular,0
5687,52,40,530,4.057804882911962,605.7228234778279,2,0,0,France,Female,Regular,1
5688,54,38,356,53.54001057226968,865.666109375591,2,0,1,France,Female,Premium,0
5689,18,51,719,188.56013389892684,546.3043085942808,3,1,1,Germany,Female,Regular,0
5690,20,31,579,2.947286369973431,63.70204737220238,2,1,0,France,Male,Premium,0
5691,64,72,604,27.76690658658722,179.81211810632095,4,1,1,France,Male,Premium,0
5692,41,26,765,37.72821163109272,62.678249776539396,3,0,1,Germany,Female,Premium,0
5693,44,51,473,14.525567828771521,250.10253889371816,2,1,1,Spain,Male,Regular,0
5694,57,62,565,203.3524717934763,196.96758706397583,1,1,0,Spain,Female,Regular,0
5695,80,71,546,51.2165214729283,1619.2423839216742,4,1,0,France,Female,Premium,1
5696,78,16,377,93.00748524612197,184.45218363429638,1,0,1,Spain,Male,Premium,0
5697,53,48,552,26.873684351973214,409.68314538643284,2,1,1,France,Male,Regular,0
5698,51,26,774,21.844374568869775,1716.3092079910664,4,1,0,Germany,Female,Regular,1
5699,46,71,475,40.27749895830029,919.8124574377863,1,1,1,France,Male,Regular,0
5700,41,12,720,28.57112440595043,604.272698418611,2,1,1,Germany,Female,Premium,0
5701,41,22,760,62.75419263216981,272.9187727261552,4,1,1,Germany,Male,Regular,0
5702,59,62,553,15.449922378717632,472.8061846563832,4,1,1,France,Male,Regular,1
5703,21,61,819,29.854684862106744,458.81368419989326,4,1,1,France,Female,Premium,0
5704,20,53,406,112.75299943094299,1757.6760636293168,2,1,1,France,Male,Regular,0
5705,51,19,470,70.55146830082269,463.87848472220355,2,1,1,Germany,Female,Regular,0
5706,74,51,357,9.2003587335676,557.3609140056844,4,1,1,Spain,Female,Regular,0
5707,66,22,636,108.95859875363566,386.6109068655479,4,1,1,Germany,Male,Regular,0
5708,40,34,641,44.460121567365974,220.5675559883434,4,1,1,Germany,Male,Regular,0
5709,70,66,589,56.860460411561064,95.81705373553324,2,1,1,France,Female,Premium,0
5710,73,33,383,17.425175762799462,657.1476411401353,3,1,1,Germany,Male,Regular,0
5711,69,32,416,29.12899590545216,1128.2604567445485,1,1,1,Spain,Female,Regular,0
5712,40,45,833,82.20469749509239,529.8393771602933,1,0,1,France,Female,Regular,0
5713,62,44,518,20.074367900049523,1683.965989753297,1,1,1,France,Male,Regular,0
5714,22,18,401,9.019867394207258,1128.4595939510189,3,1,1,Germany,Female,Premium,0
5715,48,14,755,23.765276011841625,454.48032089001066,2,1,1,France,Female,Regular,0
5716,79,67,825,3.586545149325514,146.51510971177802,4,1,0,France,Female,Premium,1
5717,70,34,565,63.26696625410726,356.00744123972146,4,1,0,France,Female,Premium,1
5718,79,17,586,7.9935283738012854,311.26278171751613,3,1,1,Spain,Male,Regular,0
5719,58,69,440,16.782442279292635,275.8005092578107,1,1,1,Germany,Female,Premium,0
5720,74,58,705,106.46563683026062,362.61153715991776,2,0,1,France,Male,Premium,0
5721,78,31,592,38.88056201304552,417.14662907520335,2,1,1,France,Male,Premium,0
5722,74,21,330,19.38163577224999,1136.188915399127,2,1,0,France,Female,Regular,1
5723,77,39,470,39.66682007922956,565.1953947253817,4,1,1,Germany,Female,Regular,0
5724,71,26,654,12.312783247733664,569.525741828363,1,0,0,Spain,Male,Regular,0
5725,23,1,504,1.2747696340174788,484.9431106037703,1,1,1,France,Female,Regular,0
5726,54,38,777,46.28328688210729,677.0535946175762,3,1,1,France,Male,Regular,0
5727,74,55,590,62.610194477784,93.83674406342516,1,1,0,France,Female,Premium,0
5728,27,12,410,105.92232833030224,1090.323362253245,4,0,1,France,Female,Regular,0
5729,57,55,367,73.89491032798394,1809.8894228417496,4,1,1,Germany,Male,Premium,0
5730,24,65,672,130.64452469604,171.0814060299193,2,0,1,France,Female,Regular,0
5731,56,55,495,213.2690141701298,680.6840579781161,2,1,1,Spain,Male,Premium,0
5732,55,27,425,68.3119309882434,264.26975030654137,1,1,1,Germany,Female,Regular,0
5733,38,69,561,101.2186235413405,939.7621922913311,2,1,0,Germany,Male,Regular,1
5734,78,70,454,56.00173134331578,789.8880694993137,2,1,1,Spain,Male,Regular,0
5735,37,63,407,9.373004295010979,168.95216246175877,3,1,1,Spain,Male,Regular,0
5736,20,55,722,10.026461326496147,798.2059497044545,2,0,1,France,Male,Regular,0
5737,68,49,334,5.841269135352616,492.36649626468954,2,0,0,Germany,Female,Regular,1
5738,39,40,343,143.21303002915155,1255.9793898939085,1,0,1,Germany,Male,Regular,0
5739,64,3,715,55.85180312042144,622.1958423918902,1,1,0,France,Male,Regular,0
5740,21,56,584,78.01090404484677,518.3986631820411,2,0,1,France,Female,Regular,0
5741,45,29,746,20.110321430637722,1078.2848710410722,3,0,1,France,Male,Premium,0
5742,29,41,817,30.848369455324082,631.8503885382777,4,0,1,Spain,Male,Premium,1
5743,55,57,326,2.0296183274998643,763.6532521534491,4,1,0,France,Male,Regular,1
5744,68,30,526,109.9145875239424,265.6670112571627,4,1,0,France,Female,Regular,0
5745,80,6,724,95.86730109031006,1507.2099061234971,3,1,0,Germany,Female,Regular,0
5746,53,53,667,76.81200616920859,181.34929753869685,2,1,1,Germany,Female,Premium,0
5747,64,7,609,3.003536107922174,411.48086966753743,4,1,0,Germany,Male,Regular,0
5748,58,54,404,9.573144724509891,237.8707654460627,2,1,1,France,Male,Regular,0
5749,22,68,317,20.33609420760647,74.85536771711595,2,1,1,France,Female,Premium,0
5750,30,43,504,15.26262157890834,253.9269995080195,2,1,1,Germany,Female,Regular,0
5751,40,12,342,91.15007447042154,1073.0718469147948,4,1,1,Spain,Female,Premium,0
5752,75,19,388,10.835449764714628,606.0290470965406,3,1,1,France,Female,Premium,0
5753,67,31,456,37.97764850074442,896.5191440576684,3,1,0,France,Female,Premium,0
5754,47,59,565,42.35935473835016,1204.5885851655155,3,1,1,France,Male,Regular,0
5755,79,49,433,27.67029210789907,728.2931240044337,3,1,1,Germany,Male,Regular,0
5756,54,26,763,13.767121447403632,460.09281722413004,2,1,1,France,Male,Premium,0
5757,42,24,431,161.31301475537708,437.8989287770953,4,1,0,Spain,Female,Regular,0
5758,65,51,333,26.67054153529696,243.01113519358765,3,0,1,Germany,Male,Premium,0
5759,44,67,382,64.97098218844341,972.0641977307781,3,1,1,France,Female,Premium,0
5760,68,23,431,10.16989479039194,842.5296073386119,3,1,0,Spain,Male,Premium,1
5761,31,17,727,86.5269635327157,1029.5737436134254,1,1,0,Germany,Female,Regular,0
5762,74,38,503,12.160414379043488,647.9312554503732,2,1,1,Spain,Male,Regular,0
5763,79,14,635,56.243699956799645,564.7378824964745,3,0,1,France,Male,Regular,0
5764,65,52,796,35.31121588777255,1093.5687853067325,2,1,1,Spain,Male,Regular,0
5765,76,37,741,7.923834400022859,742.5259973504191,2,1,1,France,Male,Regular,0
5766,64,59,557,1.2632851417599658,274.1143321156282,2,1,0,Germany,Male,Regular,1
5767,71,51,591,133.50035427951084,696.2861013036033,1,1,0,France,Male,Regular,0
5768,53,72,424,6.716043126668677,699.6187092532218,1,1,0,Germany,Female,Regular,1
5769,56,27,474,61.03076438382321,436.8000437362194,3,1,1,France,Female,Regular,0
5770,33,15,791,52.87615058191607,860.3931769820779,2,1,1,Germany,Female,Regular,0
5771,73,29,379,20.906248536947775,1719.0753478683203,1,0,0,France,Female,Regular,1
5772,39,34,604,10.251854577184275,576.9017285747054,4,1,1,France,Male,Premium,0
5773,38,16,809,9.820714695862007,286.85185091674873,4,0,1,Germany,Female,Regular,0
5774,71,72,643,44.01335391608336,1912.765739636792,2,0,1,France,Male,Regular,0
5775,38,51,390,39.58447130194081,1175.4485359086934,4,1,1,France,Female,Regular,0
5776,25,11,468,104.34749105994815,320.7661561493741,3,1,1,France,Male,Premium,0
5777,66,47,633,51.0829899356405,467.03879629799684,4,1,1,Spain,Female,Regular,0
5778,33,21,535,85.53893038714494,167.29247006472391,4,0,1,Germany,Male,Regular,0
5779,76,48,698,1.6475000092531011,334.7435842661452,4,0,1,France,Male,Regular,0
5780,72,51,776,55.583834936669085,639.3983754512494,2,1,1,France,Male,Premium,0
5781,48,0,834,13.309640698880298,1546.320381545449,1,0,1,France,Female,Regular,0
5782,59,65,387,14.573726735432006,192.4956517861088,4,0,1,Germany,Male,Regular,0
5783,27,72,552,63.751341549824744,802.8961702826219,4,1,0,Germany,Female,Premium,1
5784,49,7,657,78.85651323345904,105.14126459369542,2,0,1,Germany,Male,Regular,0
5785,76,24,357,23.239699163453352,1919.3267141022466,3,0,1,France,Male,Regular,0
5786,51,65,698,78.05068048974093,621.1297918066986,3,1,1,France,Female,Premium,0
5787,80,72,820,29.326393657362132,463.33115009169967,1,0,1,France,Male,Regular,0
5788,79,72,824,97.47168941899189,220.83110538522712,2,1,1,Germany,Female,Regular,0
5789,26,69,716,1.2609558826448692,151.3043614444314,1,1,1,France,Female,Regular,0
5790,34,50,692,4.359391672304128,431.8716797418467,4,0,1,Germany,Female,Regular,0
5791,28,52,521,74.88405149607249,351.89439249369553,1,1,0,France,Female,Regular,0
5792,49,20,628,48.92022679482593,1703.7169547252695,1,1,0,France,Male,Regular,1
5793,27,49,671,40.93781656005514,208.6960191550265,4,0,1,Germany,Male,Premium,0
5794,39,70,810,47.59315038782454,794.9076544429108,1,0,1,Spain,Female,Regular,0
5795,74,37,452,133.0993500304313,688.3900098403582,1,1,1,France,Female,Regular,0
5796,34,39,779,53.2884343797629,62.951835157356825,4,1,1,France,Male,Regular,0
5797,21,72,319,52.131845243426454,359.3542909146542,4,0,0,Germany,Female,Regular,1
5798,65,38,527,71.24570572318021,957.746831052044,4,1,1,Germany,Female,Premium,0
5799,69,16,645,100.72791861195076,828.3076894428308,1,1,1,Germany,Male,Regular,1
5800,64,3,318,15.18464341201591,1407.4634109738647,4,1,0,Germany,Male,Regular,1
5801,42,38,743,47.953239233722265,102.34950059675809,2,1,1,France,Female,Premium,0
5802,76,67,667,43.850491838187786,82.23806516628902,1,0,1,Germany,Male,Regular,0
5803,38,34,446,7.242588867985305,2000.0,4,1,1,Spain,Male,Regular,0
5804,54,60,803,36.7314877764707,689.3236397565238,1,0,0,France,Female,Premium,1
5805,55,46,729,3.604374605586986,581.0056788223748,2,0,1,France,Male,Regular,0
5806,66,35,739,10.225879048061033,50.0,4,0,1,France,Male,Regular,0
5807,18,71,497,122.07114522843577,125.14707576065717,4,0,1,France,Male,Premium,1
5808,80,23,586,6.348686007070804,986.5014310749725,3,0,0,Germany,Female,Premium,1
5809,42,17,668,43.246182617246596,730.0678301672438,2,1,0,Germany,Male,Regular,0
5810,68,20,539,19.53971483305026,191.11238351653162,2,1,1,France,Female,Premium,0
5811,53,68,586,40.519263443099604,114.77086483010251,3,1,1,Germany,Female,Premium,1
5812,34,7,694,13.392243036205556,544.864863520026,2,1,1,France,Male,Regular,0
5813,58,51,817,29.383484508185937,984.6531546859165,4,1,0,Spain,Male,Premium,1
5814,80,42,359,100.99581573699578,515.6245840633759,3,1,1,France,Female,Regular,0
5815,41,52,844,23.59763459729901,1174.1584319468268,1,1,1,Spain,Male,Regular,0
5816,19,29,602,21.772840162288258,671.1481382373333,4,0,0,Germany,Male,Regular,1
5817,57,18,543,29.540187721411478,113.28483279118682,2,1,0,Germany,Male,Regular,0
5818,32,22,506,5.2954135181977,122.30244651091085,3,0,1,France,Male,Regular,0
5819,49,49,674,24.497830598621608,343.2686928732683,1,1,1,Germany,Male,Regular,0
5820,56,50,582,0.3462083721185627,451.5145532359869,3,1,1,France,Female,Regular,0
5821,76,42,777,34.99823285653501,317.27243126437577,4,0,1,France,Female,Regular,0
5822,23,50,321,94.1743598043043,807.3506927177697,4,0,1,France,Male,Premium,0
5823,18,69,648,40.156261916836996,619.5928175407544,3,1,0,France,Male,Regular,1
5824,64,40,788,46.78963044128018,1204.9777769312984,3,1,1,Germany,Female,Premium,0
5825,40,71,557,1.5520085662342566,559.2977925291183,2,1,1,France,Female,Regular,0
5826,75,10,346,98.13272079679486,1289.2317235610944,4,0,1,Germany,Male,Premium,0
5827,56,51,326,24.30693940516476,57.438419898047066,1,0,1,France,Male,Premium,0
5828,78,22,326,184.1501986438329,444.55196148710576,3,1,1,France,Female,Regular,0
5829,79,48,696,6.4181170200461395,247.14581257301836,1,0,1,Germany,Male,Regular,0
5830,74,37,444,144.72370435441061,371.151282135506,3,1,1,France,Male,Regular,0
5831,34,46,821,50.2958543839002,1160.0826683503105,4,1,0,Spain,Male,Regular,0
5832,51,71,420,2.687990386114496,683.2166963117941,3,1,1,France,Male,Regular,0
5833,76,6,761,178.243044479466,211.96894610335062,2,1,1,France,Male,Regular,0
5834,58,65,681,0.6985099266218417,1681.608718935206,1,1,1,Germany,Female,Regular,0
5835,46,61,717,65.59649527851215,1434.4499304426613,3,1,1,Germany,Male,Regular,0
5836,26,28,626,110.15054104475766,136.53504741866192,4,0,1,Germany,Male,Regular,0
5837,30,32,690,9.667803944852919,506.7615610042917,3,0,1,Spain,Male,Regular,1
5838,23,32,596,21.03075387950454,2000.0,1,1,1,Spain,Female,Premium,0
5839,23,28,383,41.188920910985345,1600.8344869255934,4,1,0,France,Female,Regular,0
5840,37,24,445,56.94192394902283,181.28888369141842,3,1,1,France,Male,Regular,1
5841,69,2,470,102.73778510716905,686.8290980775279,2,0,1,France,Female,Regular,0
5842,70,44,633,71.57933138804862,1439.363083128946,2,1,1,France,Male,Premium,0
5843,20,11,723,22.57528037938191,768.9754640080447,2,1,1,France,Male,Regular,1
5844,34,28,608,86.21994375933757,1232.9773876334086,4,0,1,France,Male,Regular,0
5845,80,1,825,169.18269033317358,428.773204152896,3,0,0,France,Female,Regular,0
5846,66,49,646,12.872917688244945,788.4975905676553,4,1,1,Germany,Male,Premium,0
5847,29,64,601,3.8492141168493346,1248.35092256027,2,1,1,Germany,Male,Regular,0
5848,65,19,646,27.810306915064487,210.81777788576446,4,1,1,Spain,Male,Regular,0
5849,64,51,707,106.59871870731217,321.08159532054475,3,1,1,France,Female,Regular,0
5850,62,36,432,8.143096761710842,648.1427030990146,2,0,1,Germany,Male,Premium,0
5851,72,72,405,108.48940569763796,1376.3801236296556,4,1,0,Germany,Male,Regular,1
5852,18,30,470,242.76513252852564,788.3338764257286,1,1,1,Germany,Female,Regular,1
5853,34,46,549,2.775753408023871,258.7624113442512,2,0,1,Spain,Male,Regular,0
5854,20,5,843,34.185232480814435,607.6134358155679,1,1,1,France,Female,Regular,0
5855,43,59,561,19.940775392790187,386.06619375361345,2,0,1,Germany,Female,Regular,0
5856,32,44,793,25.01735701087294,464.0788074787128,3,1,1,France,Male,Premium,0
5857,53,53,543,30.04068518682605,784.7470661472448,4,1,0,Spain,Female,Regular,1
5858,49,17,750,67.29678333395569,184.2295712102112,1,1,1,Spain,Female,Regular,0
5859,49,69,589,44.73865810683017,531.3640647057059,1,1,1,France,Male,Regular,1
5860,21,24,562,162.46815397852316,1487.191811015894,4,1,1,France,Female,Regular,0
5861,35,26,613,20.23061853257094,707.9203639754619,3,1,1,France,Male,Regular,0
5862,66,6,384,38.99019456612581,350.5117528203508,1,1,1,Spain,Female,Regular,0
5863,36,43,714,83.92025285555403,2000.0,4,1,1,Spain,Male,Regular,0
5864,60,28,628,23.342703076763797,1065.624718975638,1,0,1,Spain,Female,Regular,0
5865,69,54,344,31.3023971002511,841.6240012277229,3,1,0,France,Male,Regular,1
5866,52,45,632,57.75509291465912,378.72928069997414,1,1,0,France,Female,Regular,1
5867,57,18,764,98.57214414673336,259.29192597401317,1,0,0,Germany,Female,Regular,0
5868,31,5,499,26.865450874444424,344.3881282752743,3,0,0,Spain,Male,Premium,0
5869,75,19,500,37.959057995883754,895.3295683061091,1,1,0,France,Female,Regular,1
5870,50,30,628,184.68914339277717,358.16526015718637,4,1,1,France,Male,Premium,0
5871,31,19,539,2.1698675801052607,1320.3169105091074,3,0,1,France,Female,Regular,1
5872,51,36,658,29.731083017142534,235.97271620198492,1,0,0,France,Male,Regular,0
5873,78,26,659,50.527577652658906,1673.0901302786283,3,0,1,France,Male,Premium,0
5874,72,12,677,0.4231584681972905,469.90950425672,2,1,1,France,Female,Regular,0
5875,21,44,684,45.41445422637311,598.1255795688687,4,1,0,France,Male,Regular,1
5876,41,65,764,2.8920475826600134,606.6150588490294,1,1,1,Germany,Male,Regular,0
5877,76,23,521,97.44115821523542,877.9183968583596,4,1,1,Germany,Male,Regular,0
5878,46,43,664,82.2755640161637,88.05566784703215,1,0,1,Germany,Male,Premium,0
5879,36,59,371,1.6393398759724958,1064.5090902009658,2,1,0,France,Female,Premium,0
5880,23,15,539,2.5017582323120022,879.8627463496307,2,1,0,France,Male,Regular,1
5881,74,1,803,70.04277946749119,622.8356767587871,4,0,1,Spain,Female,Premium,0
5882,50,55,713,23.065666383187786,1010.3176318146084,4,1,0,Spain,Male,Regular,0
5883,66,29,426,42.786339470030754,816.1346885350789,3,1,1,Germany,Female,Regular,0
5884,57,21,786,15.758026529413046,832.2963316271703,1,1,0,France,Male,Premium,0
5885,36,8,826,9.495647498391104,342.5792250000208,1,1,0,France,Male,Premium,1
5886,70,70,547,17.55432353976113,64.79219282614406,4,1,1,Spain,Male,Regular,0
5887,18,15,781,14.165495562932087,469.5667749267825,3,0,1,Germany,Male,Regular,0
5888,22,44,611,29.73821705966444,842.994248750617,2,1,1,France,Female,Regular,0
5889,44,64,743,68.65433148147324,202.5066152996013,1,1,0,France,Male,Regular,0
5890,33,10,582,40.3863260683495,694.5164017831391,2,0,1,France,Male,Regular,0
5891,23,69,301,46.975192677334206,184.72396502843702,3,1,1,France,Female,Premium,0
5892,57,19,373,31.751328931836152,702.6336047250697,1,1,1,Spain,Male,Premium,0
5893,30,72,363,19.63240294197884,668.3508153114332,3,1,1,Spain,Female,Premium,1
5894,65,11,646,7.7455632626468915,2000.0,3,1,0,France,Female,Premium,0
5895,79,61,623,21.891574111245806,260.433233221601,1,1,1,France,Male,Premium,0
5896,52,41,538,54.710890360145626,358.45038427206595,2,0,1,Germany,Male,Premium,0
5897,36,68,696,66.17112820800125,617.723399758987,2,0,1,Germany,Female,Regular,0
5898,29,63,636,31.666760339869292,629.6193035846725,3,1,1,France,Male,Regular,1
5899,33,4,640,51.78149061526669,693.7624931914828,4,0,1,Spain,Male,Regular,0
5900,76,26,578,11.82037409796,612.5388456131438,3,1,1,Spain,Male,Regular,0
5901,60,24,652,98.32933440350871,389.1224073153777,2,1,0,France,Female,Regular,1
5902,27,25,762,100.47206713840961,580.280431140343,3,1,1,Germany,Male,Premium,0
5903,42,48,761,19.307242155949346,492.5106202432145,3,1,1,Germany,Female,Premium,0
5904,37,20,592,39.67183314951665,556.949226873623,1,1,1,France,Male,Regular,0
5905,48,0,706,46.65430290476832,616.5441727217087,3,1,0,France,Male,Regular,0
5906,21,69,461,31.97368972649001,510.5384856457467,4,1,0,Germany,Male,Regular,1
5907,61,54,802,121.03587085848339,50.0,4,1,1,Germany,Female,Premium,0
5908,40,27,747,67.29927869769118,1278.2025723184697,4,1,0,France,Female,Regular,1
5909,19,24,754,55.81496314600105,124.32199401892204,4,0,0,Germany,Female,Regular,0
5910,73,32,564,36.70817027372129,1205.1301732383495,3,1,1,Germany,Male,Regular,0
5911,39,72,431,4.43321875494928,460.78060280926184,4,0,0,Germany,Female,Regular,1
5912,68,68,419,5.70444585722595,617.2967244695395,4,1,1,Spain,Male,Regular,0
5913,74,5,518,17.76300171578243,135.77231006448824,1,0,0,Germany,Female,Regular,0
5914,54,22,716,11.882555720478175,548.4036919592409,2,1,1,Spain,Female,Regular,0
5915,25,29,804,152.38389103902423,971.4788248217542,1,1,1,Germany,Female,Regular,0
5916,24,53,599,26.365751378095574,155.53844670331222,4,1,1,Germany,Female,Regular,0
5917,31,11,408,104.6184120945885,70.43708919801607,2,0,1,Germany,Male,Regular,1
5918,73,30,537,85.20932550597296,209.62048473322378,1,1,1,France,Male,Regular,0
5919,72,5,592,83.71756458766973,329.7622536138057,3,0,1,Spain,Male,Regular,0
5920,20,10,486,12.148663676984475,209.84425616234867,2,1,1,France,Male,Regular,0
5921,67,11,335,29.648969358988353,935.4104980527035,1,1,1,France,Female,Regular,0
5922,33,65,555,19.132761506845604,401.27920120975097,1,1,0,France,Male,Regular,0
5923,72,52,734,176.01763690418147,224.64439392922824,4,1,0,Spain,Male,Regular,0
5924,36,35,307,104.67471150881326,428.3128252874484,2,0,1,France,Male,Regular,0
5925,68,16,477,14.379014613117544,436.8576500572984,4,1,1,Germany,Male,Regular,0
5926,35,27,541,18.808935653899066,569.9218578027909,2,0,1,Spain,Female,Regular,0
5927,69,25,340,37.63522509984968,443.97391488414877,4,0,0,Germany,Male,Premium,1
5928,33,6,656,16.32847649282228,240.2555221470956,2,1,1,Spain,Female,Premium,0
5929,25,14,412,87.01435002192952,368.14347587435464,2,1,1,France,Male,Premium,0
5930,77,10,465,85.52684216254686,409.25656583417407,1,1,1,Spain,Male,Regular,0
5931,50,20,803,64.42943225058092,694.8925798799179,4,1,0,Germany,Female,Regular,1
5932,66,66,377,58.44801537628121,949.2803367797808,2,1,1,Spain,Male,Regular,0
5933,29,29,495,39.62644772772376,741.1602884575055,2,1,1,France,Male,Regular,0
5934,79,69,701,21.31750371487738,1525.5049599251201,2,0,1,France,Male,Premium,0
5935,70,65,363,90.68137795482322,800.4185338608189,3,0,1,France,Male,Regular,0
5936,28,60,724,97.89029108046489,942.0726235213984,2,0,1,Germany,Male,Regular,0
5937,22,40,341,2.538853954278244,410.8389481161618,3,0,1,France,Male,Regular,0
5938,44,50,672,25.426364508302495,116.06120917293444,2,1,0,France,Male,Regular,0
5939,29,54,605,1.349425806125289,1726.3287016752206,2,1,0,France,Male,Premium,1
5940,34,12,508,91.46602516682896,211.2391517409042,1,1,1,Germany,Male,Regular,0
5941,23,11,766,9.745619273995256,298.266964183767,1,0,0,Germany,Male,Premium,0
5942,50,8,603,56.022464211372515,440.5406935188906,1,1,1,Germany,Male,Premium,0
5943,22,47,691,22.109760051789294,84.94042190404662,1,1,1,France,Male,Regular,0
5944,74,48,452,84.65876543729134,1078.064991556581,4,1,0,Spain,Male,Regular,0
5945,45,52,661,35.63555564318605,799.8566908823861,2,1,1,Spain,Female,Premium,0
5946,31,55,563,19.607847127994297,532.9152822576018,3,1,1,France,Female,Regular,0
5947,22,39,515,19.568545030181614,1305.2047055161734,2,1,0,Germany,Female,Premium,0
5948,71,26,842,19.7950922925897,379.69421450966735,2,0,0,Germany,Male,Regular,1
5949,73,71,823,77.69524493691338,491.1737702362337,2,1,1,France,Female,Premium,0
5950,76,32,493,62.08643334147334,505.239091486884,1,1,1,Germany,Female,Regular,0
5951,50,22,326,19.225371182850985,834.877708913359,2,1,1,Germany,Male,Regular,0
5952,79,53,345,33.6876327031023,458.59700575848444,2,1,0,Germany,Male,Regular,0
5953,67,52,357,3.960461138768335,670.2841731370631,4,1,1,France,Male,Regular,0
5954,65,56,312,87.86797991093668,1811.0730772973297,4,1,0,Germany,Male,Premium,1
5955,58,48,348,15.459234237374533,361.07144973104124,3,0,1,France,Male,Premium,0
5956,36,59,393,110.01277211594751,392.5749822652874,4,0,1,Spain,Male,Premium,0
5957,39,64,750,45.41571802028756,819.2896753633484,1,1,1,Spain,Female,Premium,0
5958,22,31,678,41.945674309829286,169.5966972892755,4,1,1,Germany,Female,Regular,0
5959,76,20,309,8.879761712521068,401.7469715896305,3,1,1,France,Male,Regular,0
5960,19,17,815,3.6035602127979685,94.23205566728932,3,1,0,France,Male,Premium,0
5961,47,59,523,40.216964568398176,1174.8523030972826,4,1,1,France,Male,Regular,0
5962,64,12,680,31.554567242025577,1077.662397472079,2,1,1,Spain,Female,Regular,0
